행정구역(시군구)별,성별,연령별,인구 (명)
대전광역시,여자,85 - 89세,9112.5
대전광역시,여자,90 - 94세,3411
대전광역시,여자,95 - 99세,779.5
대전광역시,여자,100세 이상,108.5
 동구,계,계,222608
 동구,계,0 - 4세,6625.5
 동구,계,5 - 9세,8998
 동구,계,10 - 14세,9431.5
 동구,계,15 - 19세,10931
 동구,계,20 - 24세,16037
 동구,계,25 - 29세,14298.5
 동구,계,30 - 34세,11601
 동구,계,35 - 39세,14766
 동구,계,40 - 44세,15690.5
 동구,계,45 - 49세,18279
 동구,계,50 - 54세,18196.5
 동구,계,55 - 59세,18510
 동구,계,60 - 64세,18166.5
 동구,계,65 - 69세,13284
 동구,계,70 - 74세,10224.5
 동구,계,75 - 79세,8473
 동구,계,80세 이상,9095.5
 동구,계,80 - 84세,5489.5
 동구,계,85세 이상,3606
 동구,계,85 - 89세,2547.5
 동구,계,90 - 94세,857.5
 동구,계,95 - 99세,175.5
 동구,계,100세 이상,25.5
 동구,남자,계,112096.5
 동구,남자,0 - 4세,3446.5
 동구,남자,5 - 9세,4599
 동구,남자,10 - 14세,4893.5
 동구,남자,15 - 19세,5645.5
 동구,남자,20 - 24세,8284
 동구,남자,25 - 29세,7820
 동구,남자,30 - 34세,6414
 동구,남자,35 - 39세,7743.5
 동구,남자,40 - 44세,8131.5
 동구,남자,45 - 49세,9697.5
 동구,남자,50 - 54세,9364
 동구,남자,55 - 59세,9332.5
 동구,남자,60 - 64세,8849
 동구,남자,65 - 69세,6364
 동구,남자,70 - 74세,4710
 동구,남자,75 - 79세,3682
 동구,남자,80세 이상,3120
 동구,남자,80 - 84세,2046
 동구,남자,85세 이상,1074
 동구,남자,85 - 89세,824
 동구,남자,90 - 94세,208.5
 동구,남자,95 - 99세,37
 동구,남자,100세 이상,4.5
 동구,여자,계,110511.5
 동구,여자,0 - 4세,3179
 동구,여자,5 - 9세,4399
 동구,여자,10 - 14세,4538
 동구,여자,15 - 19세,5285.5
 동구,여자,20 - 24세,7753
 동구,여자,25 - 29세,6478.5
 동구,여자,30 - 34세,5187
 동구,여자,35 - 39세,7022.5
 동구,여자,40 - 44세,7559
 동구,여자,45 - 49세,8581.5
 동구,여자,50 - 54세,8832.5
 동구,여자,55 - 59세,9177.5
 동구,여자,60 - 64세,9317.5
 동구,여자,65 - 69세,6920
 동구,여자,70 - 74세,5514.5
 동구,여자,75 - 79세,4791
 동구,여자,80세 이상,5975.5
 동구,여자,80 - 84세,3443.5
 동구,여자,85세 이상,2532
 동구,여자,85 - 89세,1723.5
 동구,여자,90 - 94세,649
 동구,여자,95 - 99세,138.5
 동구,여자,100세 이상,21
 중구,계,계,235822
 중구,계,0 - 4세,6507.5
 중구,계,5 - 9세,9391
 중구,계,10 - 14세,10303.5
 중구,계,15 - 19세,12304
 중구,계,20 - 24세,15580.5
 중구,계,25 - 29세,15499.5
 중구,계,30 - 34세,12097
 중구,계,35 - 39세,14679.5
 중구,계,40 - 44세,16974
 중구,계,45 - 49세,20142.5
 중구,계,50 - 54세,20160.5
 중구,계,55 - 59세,19373.5
 중구,계,60 - 64세,18624
 중구,계,65 - 69세,13958.5
 중구,계,70 - 74세,11280.5
 중구,계,75 - 79세,8835.5
 중구,계,80세 이상,10110.5
 중구,계,80 - 84세,6019
 중구,계,85세 이상,4091.5
 중구,계,85 - 89세,2895.5
 중구,계,90 - 94세,952
 중구,계,95 - 99세,217.5
 중구,계,100세 이상,26.5
 중구,남자,계,116307.5
 중구,남자,0 - 4세,3318.5
 중구,남자,5 - 9세,4810
 중구,남자,10 - 14세,5268
 중구,남자,15 - 19세,6412.5
 중구,남자,20 - 24세,7991
 중구,남자,25 - 29세,7983.5
 중구,남자,30 - 34세,6341
 중구,남자,35 - 39세,7403
 중구,남자,40 - 44세,8537.5
 중구,남자,45 - 49세,10277.5
 중구,남자,50 - 54세,10175
 중구,남자,55 - 59세,9640.5
 중구,남자,60 - 64세,8993.5
 중구,남자,65 - 69세,6486.5
 중구,남자,70 - 74세,5214
 중구,남자,75 - 79세,3841
 중구,남자,80세 이상,3614.5
 중구,남자,80 - 84세,2387.5
 중구,남자,85세 이상,1227
 중구,남자,85 - 89세,951.5
 중구,남자,90 - 94세,227
 중구,남자,95 - 99세,44
 중구,남자,100세 이상,4.5
 중구,여자,계,119514.5
 중구,여자,0 - 4세,3189
 중구,여자,5 - 9세,4581
 중구,여자,10 - 14세,5035.5
 중구,여자,15 - 19세,5891.5
 중구,여자,20 - 24세,7589.5
 중구,여자,25 - 29세,7516
 중구,여자,30 - 34세,5756
 중구,여자,35 - 39세,7276.5
 중구,여자,40 - 44세,8436.5
 중구,여자,45 - 49세,9865
 중구,여자,50 - 54세,9985.5
 중구,여자,55 - 59세,9733
 중구,여자,60 - 64세,9630.5
 중구,여자,65 - 69세,7472
 중구,여자,70 - 74세,6066.5
 중구,여자,75 - 79세,4994.5
 중구,여자,80세 이상,6496
 중구,여자,80 - 84세,3631.5
 중구,여자,85세 이상,2864.5
 중구,여자,85 - 89세,1944
 중구,여자,90 - 94세,725
 중구,여자,95 - 99세,173.5
 중구,여자,100세 이상,22
 서구,계,계,476497
 서구,계,0 - 4세,16753.5
 서구,계,5 - 9세,22448.5
 서구,계,10 - 14세,23614
 서구,계,15 - 19세,27186.5
 서구,계,20 - 24세,35576
 서구,계,25 - 29세,38010
 서구,계,30 - 34세,31193
 서구,계,35 - 39세,35266
 서구,계,40 - 44세,36254.5
 서구,계,45 - 49세,42328
 서구,계,50 - 54세,40450.5
 서구,계,55 - 59세,36900
 서구,계,60 - 64세,31805
 서구,계,65 - 69세,20845.5
 서구,계,70 - 74세,14466
 서구,계,75 - 79세,10705
 서구,계,80세 이상,12695
 서구,계,80 - 84세,7275.5
 서구,계,85세 이상,5419.5
 서구,계,85 - 89세,3804
 서구,계,90 - 94세,1291.5
 서구,계,95 - 99세,279.5
 서구,계,100세 이상,44.5
 서구,남자,계,234237.5
 서구,남자,0 - 4세,8636.5
 서구,남자,5 - 9세,11542
 서구,남자,10 - 14세,12138
 서구,남자,15 - 19세,14118.5
 서구,남자,20 - 24세,17970.5
 서구,남자,25 - 29세,19547.5
 서구,남자,30 - 34세,16169.5
 서구,남자,35 - 39세,17634
 서구,남자,40 - 44세,17537
 서구,남자,45 - 49세,20415
 서구,남자,50 - 54세,19486.5
 서구,남자,55 - 59세,17850
 서구,남자,60 - 64세,15308
 서구,남자,65 - 69세,10079.5
 서구,남자,70 - 74세,6835.5
 서구,남자,75 - 79세,4670.5
 서구,남자,80세 이상,4299
 서구,남자,80 - 84세,2781.5
 서구,남자,85세 이상,1517.5
 서구,남자,85 - 89세,1148
 서구,남자,90 - 94세,312
 서구,남자,95 - 99세,50.5
 서구,남자,100세 이상,7
 서구,여자,계,242259.5
 서구,여자,0 - 4세,8117
 서구,여자,5 - 9세,10906.5
 서구,여자,10 - 14세,11476
 서구,여자,15 - 19세,13068
 서구,여자,20 - 24세,17605.5
 서구,여자,25 - 29세,18462.5
 서구,여자,30 - 34세,15023.5
 서구,여자,35 - 39세,17632
 서구,여자,40 - 44세,18717.5
 서구,여자,45 - 49세,21913
 서구,여자,50 - 54세,20964
 서구,여자,55 - 59세,19050
 서구,여자,60 - 64세,16497
 서구,여자,65 - 69세,10766
 서구,여자,70 - 74세,7630.5
 서구,여자,75 - 79세,6034.5
 서구,여자,80세 이상,8396
 서구,여자,80 - 84세,4494
 서구,여자,85세 이상,3902
 서구,여자,85 - 89세,2656
 서구,여자,90 - 94세,979.5
 서구,여자,95 - 99세,229
 서구,여자,100세 이상,37.5
 유성구,계,계,348735
 유성구,계,0 - 4세,15845
 유성구,계,5 - 9세,19961
 유성구,계,10 - 14세,18928
 유성구,계,15 - 19세,19688
 유성구,계,20 - 24세,24668
 유성구,계,25 - 29세,27430
 유성구,계,30 - 34세,26320.5
 유성구,계,35 - 39세,29890.5
 유성구,계,40 - 44세,29089.5
 유성구,계,45 - 49세,31233.5
 유성구,계,50 - 54세,28371.5
 유성구,계,55 - 59세,24985
 유성구,계,60 - 64세,20166.5
 유성구,계,65 - 69세,11834
 유성구,계,70 - 74세,7480.5
 유성구,계,75 - 79세,5561.5
 유성구,계,80세 이상,7282
 유성구,계,80 - 84세,4027.5
 유성구,계,85세 이상,3254.5
 유성구,계,85 - 89세,2224
 유성구,계,90 - 94세,836
 유성구,계,95 - 99세,176.5
 유성구,계,100세 이상,18
 유성구,남자,계,176042
 유성구,남자,0 - 4세,8190.5
 유성구,남자,5 - 9세,10268.5
 유성구,남자,10 - 14세,9747
 유성구,남자,15 - 19세,10297.5
 유성구,남자,20 - 24세,12882
 유성구,남자,25 - 29세,15145
 유성구,남자,30 - 34세,14048.5
 유성구,남자,35 - 39세,15027.5
 유성구,남자,40 - 44세,14273.5
 유성구,남자,45 - 49세,15394.5
 유성구,남자,50 - 54세,14109.5
 유성구,남자,55 - 59세,12428.5
 유성구,남자,60 - 64세,10068
 유성구,남자,65 - 69세,5922.5
 유성구,남자,70 - 74세,3632
 유성구,남자,75 - 79세,2345.5
 유성구,남자,80세 이상,2261.5
 유성구,남자,80 - 84세,1430
 유성구,남자,85세 이상,831.5
 유성구,남자,85 - 89세,605.5
 유성구,남자,90 - 94세,189
 유성구,남자,95 - 99세,34
 유성구,남자,100세 이상,3
 유성구,여자,계,172693
 유성구,여자,0 - 4세,7654.5
 유성구,여자,5 - 9세,9692.5
 유성구,여자,10 - 14세,9181
 유성구,여자,15 - 19세,9390.5
 유성구,여자,20 - 24세,11786
 유성구,여자,25 - 29세,12285
 유성구,여자,30 - 34세,12272
 유성구,여자,35 - 39세,14863
 유성구,여자,40 - 44세,14816
 유성구,여자,45 - 49세,15839
 유성구,여자,50 - 54세,14262
 유성구,여자,55 - 59세,12556.5
 유성구,여자,60 - 64세,10098.5
 유성구,여자,65 - 69세,5911.5
 유성구,여자,70 - 74세,3848.5
 유성구,여자,75 - 79세,3216
 유성구,여자,80세 이상,5020.5
 유성구,여자,80 - 84세,2597.5
 유성구,여자,85세 이상,2423
 유성구,여자,85 - 89세,1618.5
 유성구,여자,90 - 94세,647
 유성구,여자,95 - 99세,142.5
 유성구,여자,100세 이상,15
 대덕구,계,계,175496.5
 대덕구,계,0 - 4세,4814
 대덕구,계,5 - 9세,6788
 대덕구,계,10 - 14세,7609
 대덕구,계,15 - 19세,9615.5
 대덕구,계,20 - 24세,12868.5
 대덕구,계,25 - 29세,11788.5
 대덕구,계,30 - 34세,9322
 대덕구,계,35 - 39세,10750
 대덕구,계,40 - 44세,11993.5
 대덕구,계,45 - 49세,15602
 대덕구,계,50 - 54세,17082
 대덕구,계,55 - 59세,16219.5
 대덕구,계,60 - 64세,14286
 대덕구,계,65 - 69세,9212
 대덕구,계,70 - 74세,6532
 대덕구,계,75 - 79세,5259
 대덕구,계,80세 이상,5755
 대덕구,계,80 - 84세,3442
 대덕구,계,85세 이상,2313
 대덕구,계,85 - 89세,1668
 대덕구,계,90 - 94세,521
 대덕구,계,95 - 99세,109.5
 대덕구,계,100세 이상,14.5
 대덕구,남자,계,89153.5
 대덕구,남자,0 - 4세,2348.5
 대덕구,남자,5 - 9세,3522
 대덕구,남자,10 - 14세,3989
 대덕구,남자,15 - 19세,5000.5
 대덕구,남자,20 - 24세,6978.5
 대덕구,남자,25 - 29세,6696.5
 대덕구,남자,30 - 34세,5192.5
 대덕구,남자,35 - 39세,5691.5
 대덕구,남자,40 - 44세,6109
 대덕구,남자,45 - 49세,7929.5
 대덕구,남자,50 - 54세,8695
 대덕구,남자,55 - 59세,8177.5
 대덕구,남자,60 - 64세,7149
 대덕구,남자,65 - 69세,4467
 대덕구,남자,70 - 74세,3076.5
 대덕구,남자,75 - 79세,2204.5
 대덕구,남자,80세 이상,1926.5
 대덕구,남자,80 - 84세,1303.5
 대덕구,남자,85세 이상,623
 대덕구,남자,85 - 89세,497.5
 대덕구,남자,90 - 94세,110.5
 대덕구,남자,95 - 99세,13.5
 대덕구,남자,100세 이상,1.5
 대덕구,여자,계,86343
 대덕구,여자,0 - 4세,2465.5
 대덕구,여자,5 - 9세,3266
 대덕구,여자,10 - 14세,3620
 대덕구,여자,15 - 19세,4615
 대덕구,여자,20 - 24세,5890
 대덕구,여자,25 - 29세,5092
 대덕구,여자,30 - 34세,4129.5
 대덕구,여자,35 - 39세,5058.5
 대덕구,여자,40 - 44세,5884.5
 대덕구,여자,45 - 49세,7672.5
 대덕구,여자,50 - 54세,8387
 대덕구,여자,55 - 59세,8042
 대덕구,여자,60 - 64세,7137
 대덕구,여자,65 - 69세,4745
 대덕구,여자,70 - 74세,3455.5
 대덕구,여자,75 - 79세,3054.5
 대덕구,여자,80세 이상,3828.5
 대덕구,여자,80 - 84세,2138.5
 대덕구,여자,85세 이상,1690
 대덕구,여자,85 - 89세,1170.5
 대덕구,여자,90 - 94세,410.5
 대덕구,여자,95 - 99세,96
 대덕구,여자,100세 이상,13
울산광역시,계,계,1136113.5
울산광역시,계,0 - 4세,43917.5
울산광역시,계,5 - 9세,57492.5
울산광역시,계,10 - 14세,55431.5
울산광역시,계,15 - 19세,59065.5
울산광역시,계,20 - 24세,72716
울산광역시,계,25 - 29세,73788
울산광역시,계,30 - 34세,67877
울산광역시,계,35 - 39세,86977.5
울산광역시,계,40 - 44세,88782
울산광역시,계,45 - 49세,99114
울산광역시,계,50 - 54세,106785
울산광역시,계,55 - 59세,102209.5
울산광역시,계,60 - 64세,85141.5
울산광역시,계,65 - 69세,53916
울산광역시,계,70 - 74세,34458
울산광역시,계,75 - 79세,23720.5
울산광역시,계,80세 이상,24721.5
울산광역시,계,80 - 84세,14671
울산광역시,계,85세 이상,10050.5
울산광역시,계,85 - 89세,7116
울산광역시,계,90 - 94세,2374.5
울산광역시,계,95 - 99세,510
울산광역시,계,100세 이상,50
울산광역시,남자,계,583349.5
울산광역시,남자,0 - 4세,22569.5
울산광역시,남자,5 - 9세,29606
울산광역시,남자,10 - 14세,28858
울산광역시,남자,15 - 19세,31455
울산광역시,남자,20 - 24세,40609
울산광역시,남자,25 - 29세,41560
울산광역시,남자,30 - 34세,36806.5
울산광역시,남자,35 - 39세,45056.5
울산광역시,남자,40 - 44세,45961
울산광역시,남자,45 - 49세,49376
울산광역시,남자,50 - 54세,53563.5
울산광역시,남자,55 - 59세,52811.5
울산광역시,남자,60 - 64세,43087
울산광역시,남자,65 - 69세,27066
울산광역시,남자,70 - 74세,17092
울산광역시,남자,75 - 79세,10359.5
울산광역시,남자,80세 이상,7512.5
울산광역시,남자,80 - 84세,5177.5
울산광역시,남자,85세 이상,2335
울산광역시,남자,85 - 89세,1876.5
울산광역시,남자,90 - 94세,394
울산광역시,남자,95 - 99세,61.5
울산광역시,남자,100세 이상,3
울산광역시,여자,계,552764
울산광역시,여자,0 - 4세,21348
울산광역시,여자,5 - 9세,27886.5
울산광역시,여자,10 - 14세,26573.5
울산광역시,여자,15 - 19세,27610.5
울산광역시,여자,20 - 24세,32107
울산광역시,여자,25 - 29세,32228
울산광역시,여자,30 - 34세,31070.5
울산광역시,여자,35 - 39세,41921
울산광역시,여자,40 - 44세,42821
울산광역시,여자,45 - 49세,49738
울산광역시,여자,50 - 54세,53221.5
울산광역시,여자,55 - 59세,49398
울산광역시,여자,60 - 64세,42054.5
울산광역시,여자,65 - 69세,26850
울산광역시,여자,70 - 74세,17366
울산광역시,여자,75 - 79세,13361
울산광역시,여자,80세 이상,17209
울산광역시,여자,80 - 84세,9493.5
울산광역시,여자,85세 이상,7715.5
울산광역시,여자,85 - 89세,5239.5
울산광역시,여자,90 - 94세,1980.5
울산광역시,여자,95 - 99세,448.5
울산광역시,여자,100세 이상,47
 중구,계,계,219175.5
 중구,계,0 - 4세,7199
 중구,계,5 - 9세,10134
 중구,계,10 - 14세,9783
 중구,계,15 - 19세,10854
 중구,계,20 - 24세,13607.5
 중구,계,25 - 29세,14003.5
 중구,계,30 - 34세,11911.5
 중구,계,35 - 39세,15310.5
 중구,계,40 - 44세,16068.5
 중구,계,45 - 49세,18572
 중구,계,50 - 54세,20753.5
 중구,계,55 - 59세,20873
 중구,계,60 - 64세,18321
 중구,계,65 - 69세,12394
 중구,계,70 - 74세,8110.5
 중구,계,75 - 79세,5764
 중구,계,80세 이상,5516
 중구,계,80 - 84세,3453.5
 중구,계,85세 이상,2062.5
 중구,계,85 - 89세,1473
 중구,계,90 - 94세,489
 중구,계,95 - 99세,90.5
 중구,계,100세 이상,10
 중구,남자,계,111092.5
 중구,남자,0 - 4세,3723.5
 중구,남자,5 - 9세,5240
 중구,남자,10 - 14세,5192
 중구,남자,15 - 19세,5833.5
 중구,남자,20 - 24세,7605
 중구,남자,25 - 29세,7791
 중구,남자,30 - 34세,6376
 중구,남자,35 - 39세,7866
 중구,남자,40 - 44세,8322
 중구,남자,45 - 49세,9263.5
 중구,남자,50 - 54세,10190
 중구,남자,55 - 59세,10528.5
 중구,남자,60 - 64세,8981
 중구,남자,65 - 69세,6019.5
 중구,남자,70 - 74세,3887
 중구,남자,75 - 79세,2478
 중구,남자,80세 이상,1796
 중구,남자,80 - 84세,1282
 중구,남자,85세 이상,514
 중구,남자,85 - 89세,419.5
 중구,남자,90 - 94세,87
 중구,남자,95 - 99세,6.5
 중구,남자,100세 이상,1
 중구,여자,계,108083
 중구,여자,0 - 4세,3475.5
 중구,여자,5 - 9세,4894
 중구,여자,10 - 14세,4591
 중구,여자,15 - 19세,5020.5
 중구,여자,20 - 24세,6002.5
 중구,여자,25 - 29세,6212.5
 중구,여자,30 - 34세,5535.5
 중구,여자,35 - 39세,7444.5
 중구,여자,40 - 44세,7746.5
 중구,여자,45 - 49세,9308.5
 중구,여자,50 - 54세,10563.5
 중구,여자,55 - 59세,10344.5
 중구,여자,60 - 64세,9340
 중구,여자,65 - 69세,6374.5
 중구,여자,70 - 74세,4223.5
 중구,여자,75 - 79세,3286
 중구,여자,80세 이상,3720
 중구,여자,80 - 84세,2171.5
 중구,여자,85세 이상,1548.5
 중구,여자,85 - 89세,1053.5
 중구,여자,90 - 94세,402
 중구,여자,95 - 99세,84
 중구,여자,100세 이상,9
 남구,계,계,319908
 남구,계,0 - 4세,10487.5
 남구,계,5 - 9세,13878.5
 남구,계,10 - 14세,14296.5
 남구,계,15 - 19세,17186
 남구,계,20 - 24세,22752
 남구,계,25 - 29세,23478
 남구,계,30 - 34세,19786
 남구,계,35 - 39세,22692
 남구,계,40 - 44세,23137.5
 남구,계,45 - 49세,28835
 남구,계,50 - 54세,31892.5
 남구,계,55 - 59세,29749
 남구,계,60 - 64세,24320
 남구,계,65 - 69세,15476.5
 남구,계,70 - 74세,9645.5
 남구,계,75 - 79세,6285
 남구,계,80세 이상,6010.5
 남구,계,80 - 84세,3680
 남구,계,85세 이상,2330.5
 남구,계,85 - 89세,1705
 남구,계,90 - 94세,518
 남구,계,95 - 99세,100
 남구,계,100세 이상,7.5
 남구,남자,계,162963
 남구,남자,0 - 4세,5376.5
 남구,남자,5 - 9세,7179
 남구,남자,10 - 14세,7449
 남구,남자,15 - 19세,9193
 남구,남자,20 - 24세,12566
 남구,남자,25 - 29세,13239.5
 남구,남자,30 - 34세,10765.5
 남구,남자,35 - 39세,11681.5
 남구,남자,40 - 44세,11540.5
 남구,남자,45 - 49세,13697
 남구,남자,50 - 54세,15809.5
 남구,남자,55 - 59세,15179
 남구,남자,60 - 64세,12091
 남구,남자,65 - 69세,7699
 남구,남자,70 - 74세,4763
 남구,남자,75 - 79세,2818.5
 남구,남자,80세 이상,1915.5
 남구,남자,80 - 84세,1343
 남구,남자,85세 이상,572.5
 남구,남자,85 - 89세,472.5
 남구,남자,90 - 94세,84.5
 남구,남자,95 - 99세,15
 남구,남자,100세 이상,0.5
 남구,여자,계,156945
 남구,여자,0 - 4세,5111
 남구,여자,5 - 9세,6699.5
 남구,여자,10 - 14세,6847.5
 남구,여자,15 - 19세,7993
 남구,여자,20 - 24세,10186
 남구,여자,25 - 29세,10238.5
 남구,여자,30 - 34세,9020.5
 남구,여자,35 - 39세,11010.5
 남구,여자,40 - 44세,11597
 남구,여자,45 - 49세,15138
 남구,여자,50 - 54세,16083
 남구,여자,55 - 59세,14570
 남구,여자,60 - 64세,12229
 남구,여자,65 - 69세,7777.5
 남구,여자,70 - 74세,4882.5
 남구,여자,75 - 79세,3466.5
 남구,여자,80세 이상,4095
 남구,여자,80 - 84세,2337
